Customer_ID,Name,Age,Gender,Department,Monthly_Income,City,Customer_Type,Latitude,Longitude,Purchase_Amount,Feedback
1427,Rahul Chavan,47.0,Female,HR,,Thane,New,17.03035,74.09199,11083.37,Average
1179,Karan Pawar,33.0,Male,HR,86267.0,Pune,Regular,20.365954,73.601382,87613.44,Good
1445,Aditya Jadhav,36.0,Female,HR,90303.0,Kolhapur,Premium,20.816394,74.151838,42112.15,Good
1417,Aditya Kulkarni,46.0,Female,Marketing,45783.0,Nagpur,New,21.102066,75.130731,13465.65,Very Good
1654,Karan Shinde,52.0,Male,Operations,49400.0,Pune,New,18.931826,74.279552,13189.81,Average
1891,Rahul Deshmukh,56.0,Female,Sales,105230.0,Aurangabad,Premium,18.04424,76.234424,11357.35,Poor
1665,Riya Kulkarni,58.0,Male,Marketing,73085.0,Mumbai,Regular,16.75211,73.504488,38626.93,Very Good
1178,Sakshi Pawar,27.0,Male,IT,93419.0,Pune,New,19.499107,73.987387,52884.33,Very Good
1396,Meera Chavan,41.0,Male,Data Analytics,27190.0,Pune,New,18.974554,75.905755,11450.47,Average
1683,Sakshi Jadhav,18.0,Male,Data Analytics,106438.0,Mumbai,Regular,20.309823,80.108106,13792.47,Good
1802,Rohan Deshmukh,22.0,Male,Marketing,79694.0,Mumbai,New,19.082259,80.363577,86946.83,Excellent
1971,Rahul Patil,55.0,Female,,17453.0,Nashik,New,17.725807,79.281354,64072.18,Very Good
1981,Neha Chavan,40.0,Female,HR,85642.0,Kolhapur,New,16.800875,79.28456,19520.32,Very Good
1384,Vikas Pawar,44.0,Male,Sales,45137.0,Thane,Regular,19.278374,75.841503,2257.3,Very Good
1967,Isha Joshi,32.0,Female,HR,81316.0,Thane,New,20.414408,75.061115,98829.74,Poor
1619,Akash Patil,44.0,Male,Marketing,117363.0,Aurangabad,New,18.842336,72.606333,36369.1,Very Good
1258,Pooja Kulkarni,33.0,Male,Sales,66000.0,Kolhapur,New,18.717025,76.149629,68565.77,Average
1336,Anjali Shinde,50.0,Male,HR,94477.0,Nagpur,New,18.417477,79.711807,49808.98,Good
1016,Karan Jadhav,37.0,Female,HR,25202.0,Nagpur,Premium,20.320056,79.878062,89773.2,Very Good
1636,Pooja Shinde,54.0,Male,Marketing,113269.0,Thane,Premium,18.960929,79.518655,26907.4,Average
1325,Akash Sharma,29.0,Male,Marketing,23993.0,Kolhapur,Premium,17.677428,76.598097,28847.53,Poor
1766,Sakshi Deshmukh,52.0,Female,Sales,50235.0,Aurangabad,Premium,19.678428,76.76561,33879.43,Excellent
1223,Riya Deshmukh,36.0,Female,Operations,63524.0,Pune,Regular,21.30374,74.205108,9150.76,Average
1180,Vikas Joshi,20.0,Male,Operations,68562.0,Nashik,Regular,18.067052,72.852566,59088.29,Very Good
1994,Nikhil Chavan,31.0,Male,Sales,99004.0,Nashik,Premium,16.948576,75.638285,82904.49,Very Good
1522,Rohan Patil,32.0,Male,Sales,40698.0,Aurangabad,New,18.069732,78.208652,2056.03,Excellent
1023,Sahil Joshi,21.0,Male,Finance,61255.0,Nashik,Regular,17.281555,76.411814,10643.81,Poor
1357,Rahul Jadhav,18.0,Male,Sales,90352.0,Mumbai,New,16.705625,76.845005,48279.2,Average
1680,Sneha More,60.0,,IT,86898.0,Thane,New,18.308192,74.111208,85134.21,Poor
1870,Priya Pawar,56.0,Female,Finance,43545.0,Aurangabad,Premium,17.192611,78.851683,45284.18,Excellent
1341,Sakshi Patil,24.0,Female,Operations,15609.0,Nagpur,Premium,16.760563,74.7114,40287.66,Good
1432,Anjali Jadhav,,Female,Operations,103580.0,Mumbai,Premium,18.899275,76.695166,88462.12,Excellent
1803,Rahul Shinde,23.0,Male,Marketing,43467.0,Nashik,New,17.462776,79.472924,4222.12,Very Good
1842,Isha Joshi,42.0,Female,IT,75402.0,Aurangabad,New,18.34793,72.524677,45753.38,Very Good
1204,Neha Deshmukh,42.0,Female,HR,91725.0,Aurangabad,Premium,18.040857,73.04723,56972.3,Very Good
1637,Karan Sharma,33.0,Male,Marketing,25494.0,Kolhapur,New,20.467412,73.574136,90744.97,Very Good
1094,Nikhil Kulkarni,41.0,Male,HR,78133.0,Aurangabad,Premium,16.883308,73.473742,1029.74,Excellent
1807,Rahul Jadhav,58.0,Female,Operations,117986.0,Ahmednagar,Regular,18.628461,77.591469,62782.3,Very Good
1069,Neha Kulkarni,19.0,Male,HR,32658.0,Nashik,Regular,20.557286,77.32378,99995.44,Excellent
1629,Rohan Shinde,44.0,Male,Operations,31389.0,Aurangabad,Premium,17.310129,74.116094,68872.49,Good
1285,Meera Patil,59.0,Female,Sales,37973.0,Mumbai,Premium,19.351953,73.511668,92946.35,Poor
1886,Meera Sharma,59.0,Female,Finance,20504.0,Pune,Premium,16.942649,76.4834,67080.48,Very Good
1435,Amit Pawar,22.0,Male,Data Analytics,95455.0,Mumbai,New,19.790032,72.588377,44854.1,Good
1154,Amit Joshi,19.0,Male,Sales,20693.0,Aurangabad,Premium,20.11237,79.416662,16822.29,Poor
1076,Neha Joshi,55.0,Male,IT,36802.0,Aurangabad,Regular,21.370536,79.548025,53982.35,Poor
1738,Rahul Deshmukh,51.0,Female,Operations,68967.0,Mumbai,Premium,18.068476,74.474334,57420.48,Very Good
1447,Kavya Kulkarni,29.0,Male,Marketing,79330.0,Aurangabad,Premium,17.91477,74.978057,89212.87,Good
1189,Aarav Patil,44.0,Male,Data Analytics,83490.0,Ahmednagar,New,17.872737,76.25619,32140.64,Excellent
1272,Meera Shinde,26.0,Male,Operations,94826.0,Thane,Regular,21.197091,78.054831,96987.98,Good
1237,Karan More,40.0,Female,Operations,30608.0,Thane,Premium,17.870183,77.550677,94865.47,Good
1488,Sahil Patil,44.0,Male,Operations,39530.0,Aurangabad,Regular,20.068177,79.560447,85321.27,Poor
1118,Pooja Pawar,53.0,Male,Operations,65523.0,Aurangabad,New,21.17318,75.955592,31637.14,Excellent
1827,Priya More,50.0,Male,Data Analytics,,Mumbai,Premium,19.028929,74.626686,68445.91,Average
1513,Kavya More,38.0,Female,Data Analytics,104916.0,Nashik,Premium,20.343234,72.802197,89884.41,Excellent
1558,Kavya Patil,53.0,Male,Data Analytics,49048.0,Mumbai,New,16.634076,72.723553,14780.47,Average
1598,Rahul Kulkarni,33.0,Male,Data Analytics,70288.0,Aurangabad,Premium,16.595098,74.515521,10705.33,Average
1127,Rahul Pawar,20.0,Male,IT,34603.0,Ahmednagar,New,18.551301,79.07307,14595.9,Good
1117,Karan Patil,39.0,Female,Operations,64572.0,Nashik,Regular,21.034179,72.722982,49299.06,Very Good
1474,Priya Pawar,52.0,Male,Operations,75302.0,Pune,Regular,18.727212,79.087437,51173.2,Good
1966,Kavya Sharma,34.0,Male,HR,98627.0,Pune,Regular,19.002162,72.774751,72367.46,Good
1058,Priya Patil,38.0,Male,IT,92436.0,Kolhapur,New,16.602011,77.348216,12644.13,Average
1681,Isha More,49.0,Female,IT,73306.0,Pune,Premium,20.141746,79.399404,36558.65,Poor
1921,Sneha Patil,44.0,Female,IT,99495.0,Thane,Premium,18.410055,75.245806,25581.09,Good
1370,Pooja More,37.0,Male,HR,104337.0,Thane,Premium,21.366857,79.423729,47652.34,Poor
1269,Pooja Patil,39.0,Male,Marketing,44067.0,Kolhapur,New,17.150465,73.546357,5565.2,Average
1047,Karan Pawar,46.0,Female,Sales,101652.0,Pune,Regular,16.924709,78.173582,77697.06,Average
1350,Rohan More,33.0,Male,HR,53568.0,Aurangabad,Premium,16.526805,78.647863,1858.07,Good
1196,Isha Sharma,26.0,Female,Data Analytics,105146.0,Ahmednagar,Regular,19.228725,74.399099,88261.1,Excellent
1171,Sakshi Joshi,55.0,Female,Data Analytics,32548.0,Mumbai,New,17.103213,79.226236,27727.86,Excellent
1843,Sneha Joshi,23.0,Male,HR,111380.0,Pune,Regular,17.947953,79.464332,17386.91,Average
1744,Neha Shinde,35.0,Female,Marketing,108708.0,Nashik,Regular,18.51969,77.825405,38067.25,Poor
1264,Rohan Sharma,58.0,Male,Finance,93675.0,Mumbai,Premium,17.054141,77.48563,90427.96,Good
1444,Sahil Jadhav,20.0,Female,HR,79532.0,Pune,Premium,17.146601,79.7287,13219.28,Good
1810,Nikhil Patil,38.0,Male,Finance,63679.0,Pune,Regular,18.624434,73.497453,21956.9,Excellent
1305,Karan More,56.0,Female,Operations,19726.0,Ahmednagar,New,21.141424,77.149493,41366.55,Excellent
1342,Amit Sharma,29.0,Male,Data Analytics,49223.0,Aurangabad,New,21.155323,74.321933,72736.46,Average
1605,Rohan More,59.0,Male,Data Analytics,36233.0,Nashik,Premium,19.613483,73.563451,35654.34,Very Good
1977,Rahul Kulkarni,47.0,Male,IT,57034.0,Aurangabad,Premium,21.305572,72.970501,77551.25,Good
1150,Pooja Shinde,49.0,Female,Operations,71557.0,Nagpur,Regular,17.88886,79.299435,71587.27,Excellent
1125,Sneha Sharma,50.0,Male,Finance,104701.0,Nashik,New,20.32765,80.170421,4951.19,Good
1794,Isha Jadhav,29.0,Female,Marketing,108742.0,Aurangabad,Regular,17.996008,76.52091,33466.16,Poor
1831,Pooja Joshi,23.0,Female,Data Analytics,30985.0,Mumbai,Regular,19.065927,75.192402,,Poor
1051,Pooja Joshi,21.0,Male,Sales,109405.0,Thane,New,17.348896,78.967316,46635.54,Excellent
1354,Sahil More,37.0,Female,Operations,48776.0,Ahmednagar,Premium,19.85631,73.602921,43251.67,Excellent
1936,Pooja Deshmukh,55.0,Female,Data Analytics,107618.0,Nagpur,Regular,16.993721,80.036061,30042.05,Poor
1143,Nikhil Joshi,,Male,Data Analytics,32082.0,Kolhapur,Premium,21.456466,78.919097,94049.83,Good
1471,Aditya Joshi,19.0,Female,Operations,30776.0,Aurangabad,Premium,16.980557,79.241116,51592.03,Average
1400,Kavya Patil,21.0,Female,Data Analytics,59825.0,Aurangabad,New,18.788799,74.897098,25073.38,Excellent
1632,Meera Jadhav,30.0,Male,Finance,101772.0,Nagpur,Regular,16.930959,74.404512,87602.52,Excellent
1321,Meera Sharma,28.0,Male,Finance,82861.0,Ahmednagar,New,17.401849,74.860384,1078.12,Good
1020,Sneha Deshmukh,37.0,Male,Marketing,44215.0,Ahmednagar,New,19.196962,73.888288,65298.18,Very Good
1818,Rahul Jadhav,35.0,Male,HR,34148.0,Pune,New,20.860074,80.14171,52567.07,Excellent
1801,Vikas Shinde,33.0,Male,Sales,16930.0,Ahmednagar,Regular,,74.035079,,Excellent
1817,Rohan Chavan,41.0,Male,HR,113378.0,Nashik,Regular,20.394124,74.628646,61069.52,Very Good
1408,Kavya Patil,38.0,Female,IT,90197.0,Nagpur,Regular,20.249683,78.893166,60848.92,Excellent
1538,Isha Deshmukh,42.0,Male,Finance,117935.0,Thane,New,16.566523,78.215298,85893.02,Poor
1627,Amit Pawar,55.0,Female,HR,39102.0,Pune,Regular,18.861624,73.600444,42811.83,Average
1039,Neha Kulkarni,50.0,Male,Operations,42723.0,Nagpur,New,18.402867,80.370364,72393.77,Poor
1176,Meera Chavan,57.0,Female,Data Analytics,25986.0,Thane,Regular,18.982256,76.351194,78382.0,Very Good
1246,Riya Shinde,34.0,Male,Data Analytics,81629.0,Aurangabad,New,17.001978,79.280273,1883.08,Poor
1837,Nikhil Joshi,38.0,,IT,73059.0,Ahmednagar,New,19.295133,75.687771,31299.46,Poor
1674,Rahul Patil,21.0,Male,IT,61771.0,Nagpur,New,17.00934,74.08029,77770.96,Average
1762,Rahul Chavan,54.0,Female,Finance,52313.0,Kolhapur,Regular,17.568673,73.826589,27357.0,Good
1867,Riya Patil,33.0,Male,HR,62241.0,Aurangabad,Regular,20.6723,74.368469,31707.72,Very Good
1155,Karan Jadhav,41.0,Female,Marketing,106441.0,Kolhapur,Regular,20.411169,78.799798,82246.0,Excellent
1288,Rohan Pawar,59.0,Male,IT,72536.0,Mumbai,New,19.29265,76.411925,89395.08,Average
1821,Priya Deshmukh,23.0,Male,Data Analytics,116666.0,Ahmednagar,New,21.482559,72.834875,13554.16,Average
1570,Vikas Chavan,23.0,Male,Operations,94374.0,Thane,New,21.012077,79.024995,1848.43,Average
1751,Anjali Deshmukh,20.0,Female,Data Analytics,25382.0,Kolhapur,New,20.559155,77.800837,97610.75,Good
1018,Karan Patil,33.0,Female,IT,47975.0,Nashik,New,18.952769,72.534234,80533.67,Good
1128,Neha More,20.0,Female,IT,94365.0,Pune,Premium,20.80093,76.6574,85680.47,Good
1323,Rahul Sharma,59.0,Female,Data Analytics,111590.0,Ahmednagar,New,16.643866,74.341421,71067.33,Poor
1256,Akash Chavan,57.0,Male,Sales,21822.0,Nagpur,Premium,19.706864,75.207066,99917.21,Excellent
1775,Priya Sharma,45.0,Female,Operations,74682.0,Pune,New,20.159931,78.880272,92955.59,Average
1975,Amit Patil,41.0,Female,Sales,96290.0,Pune,New,16.70896,74.831961,19171.87,Average
1191,Meera Sharma,44.0,Female,Operations,83126.0,Thane,Premium,20.8145,74.828512,18476.91,Good
1116,Priya More,41.0,Male,IT,45122.0,Kolhapur,Regular,20.763873,77.502358,14415.58,Excellent
1623,Karan Pawar,27.0,Female,Marketing,83280.0,Ahmednagar,Premium,18.584305,74.391171,,Good
1607,Meera More,37.0,Female,Marketing,44912.0,Nashik,Premium,18.741627,78.59373,92208.25,Very Good
1181,Kavya Jadhav,54.0,Female,Operations,48791.0,Nagpur,Regular,20.661671,73.521446,80776.42,Very Good
1302,Pooja Jadhav,18.0,Female,Data Analytics,95634.0,Mumbai,New,16.570575,76.366376,20155.67,Average
1095,Sneha Pawar,20.0,Female,IT,37356.0,Pune,Regular,20.618695,76.646362,44999.67,Good
1900,Priya Jadhav,49.0,Male,,26980.0,Pune,Premium,20.252793,73.343757,60634.76,Poor
1731,Neha Chavan,23.0,Male,Sales,93250.0,Mumbai,New,20.879067,75.28863,16454.7,Average
1844,Sneha Jadhav,53.0,Female,Operations,116055.0,Nashik,New,19.113887,75.714467,29913.01,Good
1668,Aditya More,27.0,Female,Finance,32206.0,Pune,Premium,21.313236,78.861865,49513.84,Average
1518,Sneha Kulkarni,37.0,Female,HR,45907.0,Thane,Regular,20.714549,76.213964,35870.57,Very Good
1995,Amit Shinde,51.0,Male,IT,57208.0,Nagpur,New,19.992147,,42871.99,Very Good
1046,Akash Shinde,35.0,Female,Sales,30509.0,Kolhapur,New,18.060498,77.944435,74647.42,Average
1918,Riya Shinde,46.0,Male,Data Analytics,56515.0,Nashik,Regular,17.40254,77.107777,2782.8,Good
1158,Aditya Chavan,44.0,Female,IT,45079.0,Pune,Regular,18.069524,76.213673,38204.72,Good
1752,Pooja Deshmukh,29.0,,IT,70343.0,Ahmednagar,New,19.743785,73.791419,60705.8,Average
1172,Aarav Joshi,48.0,Female,Sales,48360.0,Ahmednagar,Regular,19.821086,79.73496,10245.71,Very Good
1017,Rohan Pawar,48.0,Male,Operations,82720.0,Pune,New,19.344276,77.370294,21371.75,Poor
1512,Priya Deshmukh,54.0,Female,Marketing,90483.0,Kolhapur,Regular,19.427839,74.055229,13794.35,Poor
1049,Sahil Chavan,27.0,Male,Marketing,69344.0,Mumbai,Regular,20.8447,79.030247,67238.22,Average
1982,Riya Joshi,19.0,Male,IT,65789.0,Nagpur,Regular,21.109054,79.975463,68123.01,Very Good
1849,Pooja Kulkarni,42.0,Male,HR,76974.0,Aurangabad,Regular,16.639889,76.745035,71210.18,Excellent
1516,Rohan Joshi,38.0,Male,Marketing,109478.0,Nashik,Premium,18.814395,73.591845,62782.55,Average
1693,Sakshi Shinde,19.0,Male,HR,72013.0,Nagpur,Regular,16.532938,78.595434,93168.51,Excellent
1481,Kavya Patil,40.0,Male,IT,64732.0,Nashik,Regular,17.431779,77.77264,59415.22,Excellent
1284,Karan Deshmukh,36.0,Male,Data Analytics,116398.0,Aurangabad,Premium,20.673395,74.740586,92344.11,Very Good
1850,Isha Sharma,28.0,Female,Operations,66003.0,Ahmednagar,New,17.214347,80.108496,46343.74,Poor
1661,Sahil Joshi,21.0,Female,Marketing,45062.0,Kolhapur,Regular,20.767041,80.12929,63842.12,Excellent
1226,Sneha More,38.0,Male,Operations,78407.0,Ahmednagar,Regular,18.004441,79.017221,84601.94,Good
1027,Isha Shinde,48.0,Female,IT,78191.0,Nashik,Premium,18.388989,77.710132,,Average
1790,Pooja Kulkarni,40.0,Male,Finance,28405.0,Ahmednagar,Regular,21.187697,73.91121,39368.81,Good
1438,Rohan Jadhav,40.0, Male ,Data Analytics,85972.0,Nashik,Regular,19.611824,75.628842,62091.53,Excellent
1960,,43.0,Male,Operations,49517.0,Kolhapur,Premium,20.314891,77.939847,93415.03,Very Good
1365,Vikas Deshmukh,47.0,Female,Sales,46886.0,Ahmednagar,Premium,18.664648,78.562449,11944.49,Average
1230,Nikhil Joshi,35.0,Male,Marketing,60135.0,Aurangabad,Premium,20.797084,79.108675,9816.54,Excellent
1038,Meera Pawar,41.0,Female,IT,51806.0,Nagpur,Regular,19.625765,78.994958,15282.55,Average
1976,Rohan Deshmukh,43.0,Male,Finance,46298.0,Ahmednagar,New,20.563219,80.231966,69796.39,Good
1375,Anjali Pawar,57.0,Male,Sales,30239.0,Ahmednagar,New,17.816082,77.196029,19272.57,Poor
1470,Karan Patil,18.0,Male,Operations,74925.0,Nagpur,Regular,18.295221,75.274255,53480.75,Poor
1978,Sahil Joshi,55.0,Male,HR,109503.0,Nagpur,Regular,19.60365,78.981681,60293.86,Poor
1859,Priya Jadhav,45.0,Female,Sales,87034.0,Aurangabad,Regular,19.237686,77.604586,36665.47,Average
1713,Vikas Kulkarni,54.0,male,Sales,83592.0,Aurangabad,Regular,21.218701,75.494063,1741.53,Poor
1733,Pooja Joshi,45.0,Female,Sales,119433.0,Mumbai,Regular,18.596526,77.579838,42650.27,Very Good
1195,Priya Jadhav,21.0,Female,Sales,41924.0,Aurangabad,Regular,17.064807,73.656803,55391.33,Poor
1910,Sneha Deshmukh,,Female,HR,35174.0,Ahmednagar,Premium,19.397764,77.86481,98787.17,Very Good
1873,Sneha Kulkarni,47.0,Female,Sales,97956.0,Kolhapur,Regular,19.836104,80.031821,4746.22,Poor
1504,Sahil Joshi,32.0,Male,HR,63799.0,Ahmednagar,Regular,21.08651,74.158977,12060.39,Excellent
1980,Meera Shinde,27.0,Male,Sales,101283.0,Nashik,New,17.336908,78.23413,21371.43,Good
1883,Isha Patil,46.0,Female,Sales,118434.0,Nashik,New,19.852219,78.778896,85456.0,Average
1580,Nikhil Jadhav,30.0,Male,Finance,61544.0,Nagpur,Premium,18.16925,72.619957,79270.24,Average
1979,Isha Chavan,50.0,Female,Data Analytics,23302.0,Mumbai,Premium,19.765294,73.721618,22005.66,Excellent
1163,Sneha Patil,56.0,Female,IT,60943.0,Nagpur,Regular,19.85836,77.906209,68555.94,Good
1709,Sakshi Patil,23.0,Female,Operations,35410.0,Pune,New,20.990326,79.829055,16238.23,Poor
1153,Riya Shinde,48.0,Male,Finance,63546.0,Pune,Premium,16.711162,75.788864,51387.03,Average
1688,Sneha Deshmukh,19.0,Male,IT,74840.0,Kolhapur,Regular,20.595804,77.375154,77975.36,Excellent
1707,Isha Jadhav,35.0,Female,Data Analytics,69028.0,Kolhapur,Premium,18.644114,78.218907,47944.24,Excellent
1763,Kavya Kulkarni,33.0,Female,Data Analytics,99994.0,Nashik,Regular,19.058358,75.914972,10887.81,Very Good
1112,Sneha More,25.0,Male,HR,74437.0,Kolhapur,Premium,21.190515,79.835962,94606.56,Excellent
1227,Amit Pawar,48.0,Female,Data Analytics,48263.0,Nashik,New,21.181612,78.95817,63650.33,Very Good
1695,Sakshi Jadhav,45.0,Female,Operations,98858.0,Nashik,Premium,18.868317,73.165863,21468.37,Average
1104,Rahul Joshi,22.0,Female,IT,96685.0,Aurangabad,Premium,19.237812,75.634871,12909.35,Very Good
1422,Sakshi Patil,44.0,Male,Sales,45042.0,Thane,New,17.921406,77.899084,60669.02,Excellent
1420,Anjali Shinde,26.0,Male,HR,49787.0,Mumbai,Regular,16.971526,74.937164,74421.74,Average
1758,Pooja Patil,43.0,Male,Operations,,Kolhapur,Premium,20.094403,80.293165,38356.77,Very Good
1587,Isha Patil,39.0,Male,Finance,73580.0,Mumbai,Premium,20.155393,77.491275,89292.83,Good
1788,Rahul Joshi,49.0,Female,Operations,17900.0,Ahmednagar,Regular,19.407969,74.806722,50271.5,Excellent
1673,Rahul Patil,41.0,Male,Sales,101972.0,Thane,Premium,20.791937,73.81327,52931.12,Good
1120,Sahil Chavan,27.0,Male,Finance,29230.0,Thane,Regular,16.799408,78.877767,99681.32,Average
1054,Amit More,57.0,Male,HR,103503.0,Thane,Regular,19.788839,80.238372,63417.18,
1152,Sakshi Patil,37.0,Female,Finance,70139.0,Nagpur,New,19.721469,77.438416,64953.23,Poor
1404,Karan Chavan,54.0,Male,HR,77463.0,Ahmednagar,Regular,18.248022,73.613078,66212.86,Poor
1954,Akash Patil,59.0,Male,IT,36016.0,Thane,Premium,19.667706,72.573508,,Very Good
1208,Priya Kulkarni,52.0,Male,Sales,70517.0,Ahmednagar,Premium,20.197249,76.239219,37329.99,Excellent
1659,Aditya Shinde,22.0,Male,Sales,66097.0,Aurangabad,Premium,19.285112,73.016935,97298.46,Good
1852,Aditya Joshi,35.0,Female,HR,55908.0,Kolhapur,Regular,18.608785,74.488301,97859.13,Average
1988,Nikhil Jadhav,25.0,Female,HR,87281.0,Pune,Regular,17.563771,78.319164,81995.63,Poor
1009,Nikhil Shinde,58.0,Male,Data Analytics,37786.0,Pune,Regular,19.797055,77.798216,5885.27,Average
1909,Karan Jadhav,54.0,Male,Marketing,99485.0,,New,20.694587,80.112031,57036.55,Good
1037,Sakshi Chavan,26.0,Male,Operations,,Kolhapur,,20.32597,79.213166,43665.23,Good
1453,Amit Shinde,42.0,Female,HR,44110.0,Kolhapur,New,17.77582,74.123783,63171.53,Very Good
1652,Kavya Kulkarni,49.0,Female,HR,25911.0,Thane,Premium,17.633451,78.911614,14894.45,Good
1254,Rahul Pawar,26.0,Female,Marketing,104727.0,Nagpur,Premium,19.97605,77.738954,66286.82,Excellent
1304,Aarav More,54.0,Male,Marketing,103345.0,Ahmednagar,Regular,20.366797,76.290065,89901.74,Poor
1754,Nikhil Patil,19.0,Male,Marketing,46399.0,Mumbai,New,20.904873,73.238446,69396.45,Average
1572,Anjali Kulkarni,30.0,Male,HR,90609.0,Nashik,Regular,18.72633,77.514291,93500.43,Average
1624,Rohan Shinde,19.0,Female,Sales,74020.0,Mumbai,New,21.205985,75.927983,43148.53,Poor
1717,Akash Joshi,23.0,Female,IT,52586.0,Nashik,New,19.086743,78.437552,47241.59,Poor
1905,Meera Kulkarni,35.0,Female,Finance,96937.0,Mumbai,New,21.311884,75.567919,54735.58,Excellent
1263,Aditya Pawar,32.0,Female,Sales,76822.0,Nagpur,Premium,19.379047,78.892183,76489.19,Average
1611,Riya Jadhav,49.0,Male,Operations,53188.0,Kolhapur,Regular,18.846202,73.040108,90210.66,Average
1298,Anjali More,49.0,Female,Marketing,81918.0,Ahmednagar,New,17.246256,76.651139,72382.14,Good
1415,Sakshi Shinde,23.0,Female,Sales,111614.0,Nagpur,Premium,20.334238,75.591471,68454.67,Excellent
1151,Sakshi Sharma,54.0,Female,HR,83425.0,Nagpur,Regular,19.253531,75.713465,56582.39,Poor
1984,Nikhil Chavan,24.0,Male,Finance,83690.0,Kolhapur,New,17.754445,78.385805,37340.51,Good
1641,Sneha Patil,39.0,Female,Data Analytics,28501.0,Ahmednagar,New,19.284153,78.834238,97815.92,Poor
1938,Amit Sharma,52.0,Male,Finance,88272.0,Ahmednagar,New,20.965055,73.51934,94223.19,Excellent
1551,Anjali Joshi,37.0,Male,Data Analytics,48330.0,Ahmednagar,Premium,20.523204,72.889318,18450.46,Poor
1799,Sneha Joshi,57.0,Female,Marketing,26822.0,Aurangabad,Regular,18.388329,78.499326,2856.69,Poor
1489,Rohan Kulkarni,57.0,Male,IT,86901.0,Pune,Regular,21.153338,76.8019,29988.19,Good
1711,Neha Shinde,43.0,Female,HR,16383.0,Kolhapur,Regular,19.080776,79.393241,14557.11,Excellent
1148,Pooja More,50.0,Male,HR,103940.0,Ahmednagar,Regular,16.645709,72.94632,63495.42,Poor
1147,Sakshi Patil,50.0,Female,Data Analytics,116563.0,Nagpur,Premium,17.86356,73.314621,27305.27,Good
1854,Aditya Patil,35.0,Male,Finance,35789.0,Ahmednagar,New,18.02582,77.989479,44483.52,Excellent
1940,Sahil Deshmukh,,Male,HR,86137.0,Pune,Premium,21.207888,75.541561,53782.88,Very Good
1747,Sneha Pawar,35.0,Male,Operations,66081.0,Kolhapur,Regular,19.621798,80.054122,40340.04,Very Good
1660,Nikhil Jadhav,60.0,Male,Finance,55549.0,Ahmednagar,Premium,20.981588,76.433138,60373.44,Average
1349,Isha Kulkarni,42.0,Male,IT,80951.0,Kolhapur,Premium,20.549265,78.461691,34739.99,Excellent
1464,Neha Deshmukh,29.0,Female,Data Analytics,80860.0,Thane,Premium,17.992733,76.427669,95602.39,Poor
1326,Sakshi Chavan,18.0,Female,Sales,26818.0,Kolhapur,New,18.754883,75.190992,13801.19,Average
1187,Sahil Joshi,44.0,Male,Marketing,15932.0,Aurangabad,Premium,17.03407,76.82915,10357.08,Good
1124,Sahil Joshi,43.0,Male,Finance,81107.0,Mumbai,Premium,20.232168,76.288612,66430.39,Excellent
1862,Sakshi Sharma,37.0,Male,Marketing,48202.0,Thane,Regular,18.905882,77.570218,62158.51,Very Good
1609,Riya Patil,41.0,Male,IT,56533.0,Nashik,New,17.306667,80.324172,68833.25,Average
1144,Neha Sharma,37.0,Female,Data Analytics,94098.0,Mumbai,New,18.610096,72.938311,14752.77,Poor
1969,Sahil Joshi,51.0,Male,Marketing,111161.0,Aurangabad,Regular,19.202199,78.0088,85798.07,Poor
1198,Pooja Patil,31.0,Female,Marketing,68588.0,Nashik,New,17.731733,76.975599,59434.86,Average
1610,Kavya Shinde,50.0,Male,Data Analytics,100591.0,Pune,New,20.131046,77.830965,71627.69,Average
1280,Kavya Pawar,59.0,Female,Data Analytics,52548.0,Kolhapur,Premium,16.921995,74.853462,26842.7,Very Good
1294,Aditya Shinde,44.0,Male,Sales,40525.0,Nagpur,Regular,20.759154,75.604927,46305.21,Good
1401,Aarav Shinde,53.0,Male,HR,24965.0,Nashik,Premium,17.062454,77.195641,89563.07,Excellent
1123,Pooja Patil,50.0,Male,Sales,83512.0,Nagpur,New,17.70187,74.477229,68949.07,Good
1184,Priya Sharma,19.0,Male,HR,107949.0,Nashik,New,20.219795,77.71364,57429.73,Average
1203,Riya Sharma,51.0,Male,Operations,100403.0,Nashik,Regular,18.338696,74.11009,14695.68,Poor
1439,Rohan Patil,22.0,Male,Finance,20539.0,Pune,Regular,18.76551,80.416761,30496.9,Average
1247,Sakshi Deshmukh,48.0,Male,Data Analytics,67502.0,Nagpur,Regular,17.301717,74.467714,19423.31,Good
1416,Pooja Joshi,50.0,Female,Sales,41170.0,Aurangabad,Regular,17.402844,76.298221,77161.13,Very Good
1784,Sakshi Kulkarni,,Female,Finance,,Aurangabad,New,16.526067,73.274965,31206.18,Very Good
1868,Anjali Pawar,58.0,Female,Marketing,21827.0,Thane,New,20.668417,76.376289,8807.31,Average
1915,Isha Joshi,19.0,Male,Operations,31492.0,Mumbai,New,18.957365,78.864324,97866.8,Poor
1931,Isha Joshi,42.0,Female,Finance,109948.0,Mumbai,Premium,16.794569,74.827812,18815.79,Poor
1896,Karan Chavan,43.0,Male,Finance,26728.0,Nashik,Premium,19.209172,74.446848,43594.88,Excellent
1130,Akash More,39.0,Male,HR,38255.0,Kolhapur,Premium,19.669637,73.083287,13853.7,Very Good
1638,Neha Jadhav,49.0,Male,Sales,42600.0,Mumbai,Premium,21.215273,75.040309,79969.01,Very Good
